Sequoia_ID,Season_Year,Species,Harvest_Date,How_Taken,Harvest_BMU,Harvest_County,Registration_Sex,BirthYear,Latitude,Longitude
BB21_155,2021,Black Bear,11-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.3534153192,-86.2511383041
BB21_159,2021,Black Bear,25-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.0371417109,-88.2527008779
BB21_158,2021,Black Bear,10-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,46.412792989,-88.5436741703
BB21_163,2021,Black Bear,8-Sep-21,Hunting,Gwinn,Delta,M,2018,46.4312742943758,-87.6416151841295
BB21_162,2021,Black Bear,12-Oct-21,Hunting,Newberry,Schoolcraft,F,2006,45.947075288,-86.4167069786
BB21_161,2021,Black Bear,19-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,46.1669258971,-88.9804259051
BB21_160,2021,Black Bear,17-Sep-21,Hunting,Newberry,Schoolcraft,M,2016,46.5134476036,-84.1443596578
BB21_165,2021,Black Bear,9-Sep-21,Hunting,Gwinn,Alger,M,2020,46.3547984203,-86.9808213238
BB21_166,2021,Black Bear,1-Oct-21,Hunting,Gwinn,Alger,M,2020,45.9933277444,-88.2318105084
BB21_167,2021,Black Bear,2-Oct-21,Hunting,Newberry,Alger,F,2007,45.9912257598,-86.7310890965
BB21_168,2021,Black Bear,28-Sep-21,Hunting,Newberry,Schoolcraft,F,2018,46.5275413741,-89.8756716037
BB21_164,2021,Black Bear,16-Sep-21,Hunting,Newberry,Schoolcraft,M,2017,46.1958876088,-88.7724816355
BB21_169,2021,Black Bear,28-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.1522410883,-88.5025229314
BB21_171,2021,Black Bear,17-Sep-21,Hunting,Newberry,Luce,M,2019,46.1523403461,-89.0639680341
BB21_170,2021,Black Bear,22-Sep-21,Hunting,Newberry,Alger,F,2018,46.2806026594,-84.3333905309
BB21_175,2021,Black Bear,26-Sep-21,Hunting,Newberry,Schoolcraft,F,2018,46.4706810315,-88.0858850511
BB21_173,2021,Black Bear,25-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.4565600102,-87.9184701509
BB21_172,2021,Black Bear,14-Sep-21,Hunting,Newberry,Alger,U,2020,46.0079981204,-88.2526553373
BB21_174,2021,Black Bear,13-Sep-21,Hunting,Newberry,Alger,M,2018,46.6281481363846,-86.0481325340371
BB21_177,2021,Black Bear,16-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.2530263018,-86.7929586618
BB21_179,2021,Black Bear,17-Sep-21,Hunting,Newberry,Alger,F,2014,46.1809816886,-87.3562602426
BB21_178,2021,Black Bear,26-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,45.3542517253,-87.5235463329
BB21_176,2021,Black Bear,14-Sep-21,Hunting,Gwinn,Alger,F,2018,46.4709241175,-87.1691677714
BB21_182,2021,Black Bear,19-Sep-21,Hunting,Gwinn,Delta,M,2019,45.3254692136,-87.5641676044
BB21_183,2021,Black Bear,1-Oct-21,Hunting,Newberry,Delta,M,2014,46.4855644419,-87.7925241552
BB21_192,2021,Black Bear,25-Sep-21,Hunting,Newberry,Schoolcraft,M,2017,46.6294267453,-85.4585829097
BB21_181,2021,Black Bear,29-Sep-21,Hunting,Newberry,Alger,U,2019,46.0660910736,-88.2116441321
BB21_180,2021,Black Bear,15-Sep-21,Hunting,Gwinn,Alger,M,2019,46.2107736919,-88.2528902948
BB21_184,2021,Black Bear,22-Sep-21,Hunting,Newberry,Schoolcraft,F,2017,46.4563730631,-88.0437381506
BB21_185,2021,Black Bear,11-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,46.5989956087,-85.8546321241
BB21_186,2021,Black Bear,29-Sep-21,Hunting,Carney,Menominee,F,2021,46.701657089,-85.2918538399
BB21_188,2021,Black Bear,15-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.4131938057,-87.6241047015
BB21_187,2021,Black Bear,1-Oct-21,Hunting,Newberry,Alger,F,2019,46.2824351963,-88.4191389455
BB21_190,2021,Black Bear,23-Sep-21,Hunting,Gwinn,Alger,M,2019,46.4128617284,-88.1479436147
BB21_189,2021,Black Bear,18-Sep-21,Hunting,Newberry,Schoolcraft,M,2010,45.9911886976,-85.728903115
BB21_193,2021,Black Bear,7-Oct-21,Hunting,Carney,Menominee,M,2016,46.3542554496,-86.4801130532
BB21_191,2021,Black Bear,27-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,46.1380699674,-88.9391351858
BB21_196,2021,Black Bear,10-Sep-21,Hunting,Newberry,Schoolcraft,F,2016,46.6427695302,-88.0438413821
BB21_195,2021,Black Bear,27-Sep-21,Hunting,Newberry,Schoolcraft,F,2017,46.4275873849,-87.1901383911
BB21_194,2021,Black Bear,28-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,46.4621163727567,-86.3026761716256
BB21_198,2021,Black Bear,18-Sep-21,Hunting,Newberry,Alger,M,2019,45.9206319378,-87.4611181857
BB21_197,2021,Black Bear,29-Sep-21,Hunting,Newberry,Alger,F,2012,46.7582377379,-87.7083499579
BB21_5,2021,Black Bear,15-Oct-21,Hunting,Gwinn,Alger,M,2017,46.252038052,-84.4363042722
BB21_1,2021,Black Bear,21-Oct-21,Hunting,Baraga,Houghton,M,2020,46.1082126473,-84.1656268406
BB21_7,2021,Black Bear,14-Oct-21,Hunting,Newberry,Schoolcraft,M,2019,46.1960175188,-89.0849705559
BB21_4,2021,Black Bear,16-Oct-21,Hunting,Newberry,Alger,M,2016,46.0218693181,-87.9815611465
BB21_8,2021,Black Bear,16-Oct-21,Hunting,Newberry,Schoolcraft,F,2018,46.3383646772,-85.9587797906
BB21_6,2021,Black Bear,27-Sep-21,Hunting,Gwinn,Alger,M,2011,45.7759548437,-87.3772569486
BB21_2,2021,Black Bear,10-Sep-21,Hunting,Newberry,Schoolcraft,F,2018,46.0221635847,-88.128034354
BB21_3,2021,Black Bear,9-Sep-21,Hunting,Newberry,Schoolcraft,F,2016,46.0782523861,-86.4374992849
BB21_10,2021,Black Bear,9-Sep-21,Hunting,Newberry,Schoolcraft,M,2018,46.5857474832,-88.3354939157
BB21_11,2021,Black Bear,30-Sep-21,Hunting,Newberry,Schoolcraft,M,2017,46.3382501466,-86.0424017046
BB21_14,2021,Black Bear,10-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,46.354319957,-86.5216389251
BB21_12,2021,Black Bear,2-Oct-21,Hunting,Gwinn,Delta,F,2017,46.0791210189,-87.1062891857
BB21_13,2021,Black Bear,8-Sep-21,Hunting,Newberry,Alger,M,2017,46.469659445,-85.4162640299
BB21_9,2021,Black Bear,14-Oct-21,Hunting,Newberry,Chippewa,M,2018,45.3094910948,-87.4629420507
BB21_15,2021,Black Bear,15-Sep-21,Hunting,Newberry,Alger,M,2019,46.3969539172,-85.4995979733
BB21_17,2021,Black Bear,17-Sep-21,Hunting,Newberry,Alger,M,2017,46.8031173667283,-87.7330291703236
BB21_16,2021,Black Bear,9-Sep-21,Hunting,Newberry,Schoolcraft,F,2014,46.0206590494,-86.7937671137
BB21_18,2021,Black Bear,13-Sep-21,Hunting,Newberry,Alger,M,2017,46.4274368145,-88.0436986903
BB21_24,2021,Black Bear,19-Sep-21,Hunting,Newberry,Alger,M,2018,46.3691463179,-86.8352778157
BB21_23,2021,Black Bear,19-Sep-21,Hunting,Newberry,Mackinac,M,2019,46.3838098948,-89.5010253249
BB21_22,2021,Black Bear,13-Sep-21,Hunting,Carney,Menominee,M,2008,46.4988611425,-85.146123571
BB21_21,2021,Black Bear,1-Oct-21,Hunting,Newberry,Schoolcraft,M,2018,46.0654850399,-88.3149112701
BB21_19,2021,Black Bear,17-Sep-21,Hunting,Newberry,Schoolcraft,F,2012,46.0061432286,-86.814608141
BB21_20,2021,Black Bear,9-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,46.6435590174,-85.0837059184
BB21_26,2021,Black Bear,27-Sep-21,Hunting,Carney,Menominee,F,2020,46.6732473705,-85.2290418143
BB21_25,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,F,2005,46.5996627507,-89.5630247492
BB21_27,2021,Black Bear,8-Sep-21,Hunting,Carney,Menominee,M,2019,45.3248783244,-87.5039617832
BB21_28,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,F,2016,46.8084804845541,-87.8545778130462
BB21_29,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.8084804845541,-87.8545778130462
BB21_30,2021,Black Bear,13-Oct-21,Hunting,Newberry,Schoolcraft,F,2021,45.643593548,-87.7478291195
BB21_32,2021,Black Bear,27-Sep-21,Hunting,Newberry,Alger,F,2019,46.6282090761,-85.9166932476
BB21_31,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,F,2021,45.8909565621,-87.7484134182
BB21_34,2021,Black Bear,20-Sep-21,Hunting,Newberry,Schoolcraft,U,2020,46.8083959241307,-88.1079799550817
BB21_33,2021,Black Bear,12-Sep-21,Hunting,Gwinn,Alger,F,2019,46.5856480523,-87.5208793446
BB21_35,2021,Black Bear,18-Sep-21,Hunting,Newberry,Alger,M,2018,45.4109912851,-87.3996352855
BB21_39,2021,Black Bear,12-Sep-21,Hunting,Gwinn,Alger,F,2020,45.7606390596,-87.1730263668
BB21_36,2021,Black Bear,9-Sep-21,Hunting,Gwinn,Alger,M,2018,46.0940166671,-87.4399189398
BB21_38,2021,Black Bear,15-Sep-21,Hunting,Newberry,Mackinac,F,2019,46.6865052907,-88.5848622564
BB21_37,2021,Black Bear,13-Sep-21,Hunting,Newberry,Alger,F,2017,46.5996329844,-86.1672728217
BB21_40,2021,Black Bear,6-Oct-21,Hunting,Newberry,Chippewa,M,2019,46.1375489177,-87.3772976166
BB21_42,2021,Black Bear,28-Sep-21,Hunting,Newberry,Alger,F,2020,46.6139564296,-85.7296702059
BB21_41,2021,Black Bear,15-Sep-21,Hunting,Newberry,Alger,M,2021,45.5870392055,-87.5010591726
BB21_43,2021,Black Bear,3-Oct-21,Hunting,Newberry,Schoolcraft,M,2019,46.1513852491,-85.6656435845
BB21_44,2021,Black Bear,15-Sep-21,Hunting,Newberry,Mackinac,M,2019,46.744334027,-89.5626192254
BB21_45,2021,Black Bear,9-Sep-21,Hunting,Newberry,Alger,M,2018,45.4853037438,-87.56324394
BB21_46,2021,Black Bear,18-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,45.5157605288,-87.3173828798
BB21_48,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,46.3547730847,-86.8767347127
BB21_49,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,M,2021,46.455125407,-85.4791153688
BB21_47,2021,Black Bear,14-Sep-21,Hunting,Newberry,Schoolcraft,M,2017,46.6861118333,-89.9793081734
BB21_50,2021,Black Bear,14-Sep-21,Hunting,Carney,Menominee,M,2020,46.7016398972,-85.3738831609
BB21_51,2021,Black Bear,10-Sep-21,Hunting,Newberry,Alger,M,2020,46.4983498277,-85.5209072955
BB21_52,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,46.21015555,-87.5848871192
BB21_53,2021,Black Bear,9-Sep-21,Hunting,Carney,Menominee,M,2012,46.382489204,-84.7287877342
BB21_54,2021,Black Bear,9-Sep-21,Hunting,Bergland,Gogebic,M,2020,45.716940576,-87.2332906822
BB21_55,2021,Black Bear,17-Sep-21,Hunting,Carney,Menominee,M,2020,46.4119212631,-85.1041492753
BB21_56,2021,Black Bear,13-Sep-21,Hunting,Gwinn,Delta,F,2019,46.7099683243623,-87.5831218880722
BB21_58,2021,Black Bear,16-Sep-21,Hunting,Gwinn,Alger,M,2019,46.1379581619,-88.7310520459
BB21_57,2021,Black Bear,10-Sep-21,Hunting,Newberry,Alger,M,2020,45.7740148752,-86.9257753842
BB21_59,2021,Black Bear,26-Sep-21,Hunting,Newberry,Schoolcraft,F,2016,46.5286488235,-87.8552559929
BB21_963,2021,Black Bear,15-Sep-21,Hunting,Amasa,Dickinson,M,2021,46.7870202472,-87.8647795108
BB21_960,2021,Black Bear,8-Sep-21,Hunting,Carney,Menominee,M,2020,46.4696605710022,-84.1999572165073
BB21_973,2021,Black Bear,13-Oct-21,Hunting,Newberry,Luce,M,2018,46.3814804849,-85.9592469391
BB21_965,2021,Black Bear,9-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,46.4275743464,-87.148122412
BB21_961,2021,Black Bear,11-Sep-21,Hunting,Carney,Menominee,F,2012,45.6157353916,-87.4394244974
BB21_964,2021,Black Bear,9-Sep-21,Hunting,Newberry,Luce,M,2019,46.527754496,-89.9797420473
BB21_962,2021,Black Bear,14-Sep-21,Hunting,Newberry,Alger,M,2019,45.8912874372,-87.1732397552
BB21_966,2021,Black Bear,4-Oct-21,Hunting,Carney,Dickinson,F,2021,46.194405813,-86.2093242673
BB21_959,2021,Black Bear,24-Sep-21,Hunting,Carney,Menominee,M,2019,46.5128366547,-89.6885526354
BB21_970,2021,Black Bear,19-Oct-21,Hunting,Newberry,Alger,M,2018,45.9639845572,-87.9398380746
BB21_977,2021,Black Bear,21-Sep-21,Hunting,Gwinn,Alger,M,2020,46.4841995985,-89.6677961169
BB21_969,2021,Black Bear,4-Oct-21,Hunting,Newberry,Alger,M,2019,46.7099683243623,-87.5831218880722
BB21_974,2021,Black Bear,24-Sep-21,Hunting,Gwinn,Alger,F,2018,46.1811807822,-87.5850518168
BB21_968,2021,Black Bear,17-Sep-21,Hunting,Newberry,Luce,M,2017,46.6005165767,-85.4376522137
BB21_971,2021,Black Bear,13-Nov-21,Hunting,Newberry,Schoolcraft,F,2015,46.5554953082,-85.8547376602
BB21_972,2021,Black Bear,13-Sep-21,Hunting,Gwinn,Alger,M,2020,46.3547984203,-86.9808213238
BB21_967,2021,Black Bear,21-Oct-21,Hunting,Carney,Menominee,F,2018,46.1222113486,-86.0633863952
BB21_982,2021,Black Bear,14-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.600116014,-87.541563843
BB21_979,2021,Black Bear,9-Sep-21,Hunting,Gwinn,Alger,F,2021,46.2522368478,-85.7924545027
BB21_978,2021,Black Bear,8-Sep-21,Hunting,Newberry,Schoolcraft,F,2017,46.0345048663,-86.5207342478
BB21_981,2021,Black Bear,18-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,45.4718722569,-87.7698495537
BB21_976,2021,Black Bear,10-Sep-21,Hunting,Amasa,Iron,F,2020,46.2967206688,-87.105974115
BB21_975,2021,Black Bear,9-Sep-21,Hunting,Carney,Menominee,M,2017,46.4264360824,-85.1044100601
BB21_980,2021,Black Bear,10-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,46.1525974578,-88.6271514544
BB21_983,2021,Black Bear,13-Sep-21,Hunting,Carney,Menominee,M,2019,46.2964819742,-85.1449188306
BB21_984,2021,Black Bear,10-Sep-21,Hunting,Carney,Menominee,M,2020,46.3391047216,-84.9995435728
BB21_989,2021,Black Bear,24-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,46.3699022302,-87.6042748486
BB21_985,2021,Black Bear,16-Sep-21,Hunting,Carney,Menominee,M,2019,46.2957310933,-84.6241022751
BB21_990,2021,Black Bear,8-Sep-21,Hunting,Newberry,Schoolcraft,M,2013,45.919127528,-86.7735801716
BB21_987,2021,Black Bear,16-Sep-21,Hunting,Newberry,Mackinac,F,2021,46.4553306119,-85.1876527678
BB21_986,2021,Black Bear,16-Sep-21,Hunting,Carney,Menominee,M,2020,46.397372584,-85.4583861676
BB21_988,2021,Black Bear,22-Sep-21,Hunting,Newberry,Schoolcraft,M,2013,46.1809795427,-87.3352985384
BB21_996,2021,Black Bear,18-Sep-21,Hunting,Baraga,Baraga,M,2020,46.2972436053,-87.5637124524
BB21_994,2021,Black Bear,8-Sep-21,Hunting,Newberry,Luce,F,2018,47.2503743346,-88.2040866465
BB21_997,2021,Black Bear,3-Oct-21,Hunting,Newberry,Luce,F,2019,46.3814804849,-85.9592469391
BB21_995,2021,Black Bear,8-Sep-21,Hunting,Newberry,Schoolcraft,M,2019,45.9927591108,-87.4818481116
BB21_998,2021,Black Bear,2-Oct-21,Hunting,Newberry,Luce,F,2011,46.311174346,-88.3983545646
BB21_993,2021,Black Bear,18-Oct-21,Hunting,Newberry,Schoolcraft,M,2019,46.2821116559,-86.9804475696
BB21_992,2021,Black Bear,13-Sep-21,Hunting,Carney,Menominee,M,2019,46.4115041096,-85.7294632304
BB21_991,2021,Black Bear,11-Sep-21,Hunting,Carney,Menominee,M,2020,46.3099394833,-84.8742585157
BB21_999,2021,Black Bear,16-Sep-21,Hunting,Carney,Menominee,M,2020,46.2514296448,-86.0215324825
BB21_1006,2021,Black Bear,13-Oct-21,Hunting,Carney,Delta,M,2017,45.2958762708,-87.544046562
BB21_1000,2021,Black Bear,16-Sep-21,Hunting,Carney,Menominee,M,2013,46.4402916734,-85.0000402804
BB21_1003,2021,Black Bear,15-Sep-21,Hunting,Newberry,Alger,F,2008,46.1951508851,-87.1055643825
BB21_1001,2021,Black Bear,8-Sep-21,Hunting,Newberry,Alger,M,2018,46.1363812767,-86.4168370925
BB21_1002,2021,Black Bear,9-Sep-21,Hunting,Newberry,Alger,F,2016,46.0057677424,-86.647219399
BB21_1005,2021,Black Bear,8-Sep-21,Hunting,Newberry,Schoolcraft,F,2017,46.412792989,-88.5436741703
BB21_1004,2021,Black Bear,30-Sep-21,Hunting,Gwinn,Alger,F,2017,46.5274441188,-86.3963392752
BB21_911,2021,Black Bear,27-Sep-21,Hunting,Gwinn,Marquette,M,2018,46.3260391960453,-90.0274639386286
BB21_895,2021,Black Bear,15-Sep-21,Hunting,Gwinn,Marquette,M,2018,46.67198992,-89.7495525143
BB21_903,2021,Black Bear,22-Sep-21,Hunting,Newberry,Luce,F,2020,46.4845478245,-89.5421826869
BB21_892,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,M,2020,46.5997269375,-89.4173854532
BB21_894,2021,Black Bear,15-Sep-21,Hunting,Amasa,Houghton,M,2019,46.5138391306,-88.7108673866
BB21_893,2021,Black Bear,16-Oct-21,Hunting,Baraga,Baraga,M,2020,46.0640390859,-86.6467735491
BB21_890,2021,Black Bear,8-Sep-21,Hunting,Newberry,Chippewa,M,2020,45.3712564388,-87.7332875045
BB21_891,2021,Black Bear,13-Sep-21,Hunting,Newberry,Luce,M,2020,46.643553541,-90.08366109
BB21_902,2021,Black Bear,23-Sep-21,Hunting,Newberry,Chippewa,F,2020,45.2524760957,-87.5218575
BB21_888,2021,Black Bear,9-Sep-21,Hunting,Newberry,Mackinac,M,2019,46.4845621954,-86.4173331301
BB21_889,2021,Black Bear,13-Sep-21,Hunting,Newberry,Mackinac,M,2019,46.6134024306,-85.8749144494
BB21_899,2021,Black Bear,18-Sep-21,Hunting,Newberry,Schoolcraft,F,2019,46.3545102591,-88.9597290421
BB21_901,2021,Black Bear,25-Sep-21,Hunting,Newberry,Mackinac,M,2015,46.4994791184,-88.7314772049
BB21_898,2021,Black Bear,17-Sep-21,Hunting,Newberry,Mackinac,M,2020,46.3405235063,-87.5220571693
BB21_900,2021,Black Bear,9-Sep-21,Hunting,Newberry,Luce,F,2018,46.3681707099,-86.3139988591
BB21_897,2021,Black Bear,14-Sep-21,Hunting,Newberry,Mackinac,F,2011,45.7886671586,-87.6248560786
BB21_896,2021,Black Bear,27-Sep-21,Hunting,Newberry,Schoolcraft,F,2017,46.4839120453,-85.3538903609
BB21_907,2021,Black Bear,26-Sep-21,Hunting,Newberry,Schoolcraft,F,2017,46.3409119577,-87.7302768281
BB21_906,2021,Black Bear,26-Sep-21,Hunting,Newberry,Schoolcraft,F,2003,46.2683782436,-88.8764028275
BB21_909,2021,Black Bear,1-Oct-21,Hunting,Newberry,Chippewa,F,2019,45.5434215109,-87.6865183646
BB21_910,2021,Black Bear,2-Oct-21,Hunting,Newberry,Luce,F,2021,45.5578581125,-87.7069681217
BB21_908,2021,Black Bear,14-Sep-21,Hunting,Newberry,Chippewa,F,2018,47.423797857,-87.8674253686
BB21_905,2021,Black Bear,19-Sep-21,Hunting,Newberry,Luce,F,2017,45.2955653772,-87.5237387007
BB21_904,2021,Black Bear,10-Sep-21,Hunting,Newberry,Schoolcraft,U,2019,46.4625655182708,-86.4275155090876
BB21_917,2021,Black Bear,12-Sep-21,Hunting,Newberry,Chippewa,F,2016,47.0620818603,-88.7115391004
BB21_916,2021,Black Bear,15-Sep-21,Hunting,Newberry,Chippewa,M,2020,46.4995761618,-88.7522195149
BB21_913,2021,Black Bear,18-Sep-21,Hunting,Newberry,Luce,F,2017,46.1656099471,-85.875739231
BB21_912,2021,Black Bear,11-Sep-21,Hunting,Gwinn,Alger,F,2011,46.4845621954,-86.4173331301
BB21_918,2021,Black Bear,17-Sep-21,Hunting,Newberry,Chippewa,F,2019,46.4409489713,-86.4172038305
BB21_919,2021,Black Bear,16-Sep-21,Hunting,Newberry,Chippewa,M,2020,46.8736426311,-88.5195579334
BB21_915,2021,Black Bear,25-Sep-21,Hunting,Newberry,Luce,M,2017,46.2092308699,-85.4984717863
BB21_914,2021,Black Bear,19-Sep-21,Hunting,Newberry,Mackinac,F,2016,45.744496654,-87.7484289393
BB21_924,2021,Black Bear,23-Oct-21,Hunting,Newberry,Chippewa,M,2021,46.2537057153,-87.7095258998
BB21_931,2021,Black Bear,17-Sep-21,Hunting,Newberry,Luce,M,2012,45.6441001813,-87.6251717501
BB21_922,2021,Black Bear,13-Sep-21,Hunting,Newberry,Chippewa,M,2019,47.0180499661,-88.6683411755
BB21_923,2021,Black Bear,16-Oct-21,Hunting,Newberry,Chippewa,M,2021,46.3393147858,-85.3327307065
BB21_927,2021,Black Bear,10-Sep-21,Hunting,Newberry,Chippewa,M,2020,47.1198795592,-88.7747747382
BB21_920,2021,Black Bear,8-Sep-21,Hunting,Newberry,Chippewa,M,2020,46.6285418769,-86.0631673357
BB21_925,2021,Black Bear,24-Sep-21,Hunting,Newberry,Chippewa,M,2012,45.4871950929,-87.358277732
BB21_926,2021,Black Bear,26-Sep-21,Hunting,Newberry,Luce,M,2020,46.442202502,-87.2111833968
BB21_921,2021,Black Bear,8-Sep-21,Hunting,Newberry,Chippewa,M,2018,46.4981388253,-86.1466193172
BB21_929,2021,Black Bear,19-Sep-21,Hunting,Newberry,Luce,F,2020,46.6725583892,-89.1888045721
BB21_928,2021,Black Bear,25-Sep-21,Hunting,Newberry,Chippewa,M,2019,46.6863216997,-88.4598850062
BB21_934,2021,Black Bear,17-Sep-21,Hunting,Newberry,Luce,M,2011,47.0036912255,-88.6680189967
BB21_930,2021,Black Bear,13-Sep-21,Hunting,Newberry,Mackinac,M,2020,46.0054486245,-86.5211775606
BB21_932,2021,Black Bear,8-Sep-21,Hunting,Newberry,Chippewa,M,2020,45.8761527826,-87.4387319683
BB21_1387,2021,Black Bear,13-Oct-21,Hunting,Newberry,Luce,M,2021,46.1948429377,-85.3315130946
BB21_933,2021,Black Bear,13-Sep-21,Hunting,Newberry,Luce,M,2019,46.2103831983,-89.0014499661
BB21_939,2021,Black Bear,18-Sep-21,Hunting,Newberry,Chippewa,M,2013,46.5566411183,-85.145630189
BB21_938,2021,Black Bear,5-Oct-21,Hunting,Newberry,Chippewa,F,2020,45.5289862917,-87.6868125784
BB21_937,2021,Black Bear,3-Oct-21,Hunting,Newberry,Chippewa,F,2015,45.7750194783,-87.5004896626
BB21_936,2021,Black Bear,17-Sep-21,Hunting,Newberry,Chippewa,F,2020,46.4552073386,-85.4162255051
BB21_940,2021,Black Bear,7-Oct-21,Hunting,Newberry,Chippewa,M,2021,46.6728722264,-85.54158
BB21_941,2021,Black Bear,1-Oct-21,Hunting,Newberry,Schoolcraft,M,2020,45.6304984408,-87.4191405805
BB21_942,2021,Black Bear,11-Sep-21,Hunting,Newberry,Chippewa,M,2019,46.8875528622,-88.7525793478
BB21_935,2021,Black Bear,18-Sep-21,Hunting,Newberry,Mackinac,F,2020,45.2093786361,-87.5810322617
BB21_949,2021,Black Bear,30-Sep-21,Hunting,Newberry,Chippewa,F,2020,46.2960834728,-85.5409215371
BB21_943,2021,Black Bear,15-Oct-21,Hunting,Newberry,Luce,M,2020,45.8598642686,-86.3654244896
BB21_948,2021,Black Bear,27-Sep-21,Hunting,Newberry,Chippewa,F,2014,46.1939334546,-84.7699522726
BB21_950,2021,Black Bear,10-Sep-21,Hunting,Newberry,Mackinac,F,2018,46.9890740199,-88.5625166746
BB21_947,2021,Black Bear,1-Oct-21,Hunting,Newberry,Chippewa,F,2020,46.4418898172,-86.9188129254
BB21_946,2021,Black Bear,9-Sep-21,Hunting,Newberry,Chippewa,F,2019,46.411297092,-85.6249586742
BB21_945,2021,Black Bear,11-Sep-21,Hunting,Newberry,Chippewa,F,2019,46.4416736961,-88.6477278152
BB21_944,2021,Black Bear,15-Sep-21,Hunting,Newberry,Mackinac,F,2018,46.1965403470148,-86.1996401628323
BB21_956,2021,Black Bear,26-Sep-21,Hunting,Newberry,Chippewa,F,2016,45.5143473789,-87.6253273558
BB21_955,2021,Black Bear,26-Sep-21,Hunting,Newberry,Chippewa,F,2020,46.2680899074,-88.918106086
BB21_951,2021,Black Bear,8-Sep-21,Hunting,Newberry,Schoolcraft,F,2017,46.2089509629,-85.9382897787
BB21_952,2021,Black Bear,27-Sep-21,Hunting,Newberry,Luce,M,2019,45.5289827871,-87.4600889683
BB21_958,2021,Black Bear,10-Sep-21,Hunting,Newberry,Luce,M,2019,46.4543825126,-86.0004924556
BB21_954,2021,Black Bear,24-Sep-21,Hunting,Newberry,Chippewa,M,2020,46.1228768973,-87.3149203438
BB21_953,2021,Black Bear,13-Sep-21,Hunting,Newberry,Chippewa,F,2017,46.8157461807,-88.8162003009
BB21_957,2021,Black Bear,9-Oct-21,Hunting,Newberry,Luce,M,2021,46.5135841314,-85.1883254255
BB21_144,2021,Black Bear,2-Oct-21,Hunting,Newberry,Chippewa,M,2018,45.8615703035,-87.7075037663
BB21_145,2021,Black Bear,13-Sep-21,Hunting,Newberry,Chippewa,F,2019,47.1056782755,-88.3515493365
BB21_142,2021,Black Bear,11-Sep-21,Hunting,Gwinn,Alger,M,2020,46.2524403431,-84.6240446983
BB21_143,2021,Black Bear,25-Sep-21,Hunting,Newberry,Luce,F,2018,45.4565086055,-87.3375089342
BB21_141,2021,Black Bear,18-Sep-21,Hunting,Newberry,Luce,M,2020,45.6161422812,-87.3167073008
BB21_139,2021,Black Bear,15-Sep-21,Hunting,Newberry,Chippewa,M,2020,47.1780550656,-88.2876721081
BB21_140,2021,Black Bear,11-Sep-21,Hunting,Newberry,Chippewa,F,2020,46.1227866309,-85.707491342
BB21_138,2021,Black Bear,27-Sep-21,Hunting,Newberry,Luce,F,2000,46.4409489713,-86.4172038305
BB21_137,2021,Black Bear,24-Sep-21,Hunting,Newberry,Chippewa,M,2007,45.4420665865,-87.6877195662
BB21_136,2021,Black Bear,4-Oct-21,Hunting,Newberry,Luce,M,2018,45.1522745605,-87.6435024284
BB21_134,2021,Black Bear,13-Sep-21,Hunting,Newberry,Schoolcraft,F,2020,46.1223093037,-86.646694773
BB21_132,2021,Black Bear,28-Sep-21,Hunting,Newberry,Luce,M,2020,46.2966151702,-86.7932759613
BB21_133,2021,Black Bear,10-Sep-21,Hunting,Newberry,Mackinac,M,2019,46.541857587,-86.3755178718
BB21_135,2021,Black Bear,10-Sep-21,Hunting,Newberry,Chippewa,F,2018,47.1341399578,-88.6482896141
BB21_130,2021,Black Bear,26-Sep-21,Hunting,Newberry,Luce,F,2017,46.3836134385,-87.4798015345
BB21_131,2021,Black Bear,17-Oct-21,Hunting,Newberry,Chippewa,M,2021,46.3547609425,-87.064287096
